player id,box,slot1,slot2,NUTCRACKER,t1,y1,t2,MISTY,ODUS,t3,y2,y3,n1,n2,n3
0,1,t1,y3,0,1,0,0,0,0,0,0,1,0,0,0
0,2,t2,t1,0,2,0,1,0,0,0,0,1,0,0,0
0,3,t3,t3,0,2,0,1,0,0,2,0,1,0,0,0
0,4,t2,y1,0,2,1,2,0,0,2,0,1,0,0,0
0,5,t3,y3,0,2,1,2,0,0,3,0,2,0,0,0
0,6,t3,NUTCRACKER,1,2,1,2,0,0,4,0,2,0,0,0
0,7,y1,y3,1,2,2,2,0,0,4,0,3,0,0,0
0,8,t1,NUTCRACKER,2,3,2,2,0,0,4,0,3,0,0,0
0,9,t2,t1,2,4,2,3,0,0,4,0,3,0,0,0
0,10,y1,y1,2,4,4,3,0,0,4,0,3,0,0,0
0,11,y1,y3,2,4,5,3,0,0,4,0,4,0,0,0
0,12,y3,t2,2,4,5,4,0,0,4,0,5,0,0,0
0,13,y3,y1,2,4,6,4,0,0,4,0,6,0,0,0
0,14,y1,t1,2,5,7,4,0,0,4,0,6,0,0,0
0,15,t1,y1,2,6,8,4,0,0,4,0,6,0,0,0
0,16,t2,y3,2,6,8,5,0,0,4,0,7,0,0,0
0,17,t3,y1,2,6,9,5,0,0,5,0,7,0,0,0
0,18,t3,y1,2,6,10,5,0,0,6,0,7,0,0,0
0,19,t2,y3,2,6,10,6,0,0,6,0,8,0,0,0
0,20,NUTCRACKER,NUTCRACKER,4,6,10,6,0,0,6,0,8,0,0,0
0,21,y1,t1,4,7,11,6,0,0,6,0,8,0,0,0
0,22,t1,t3,4,8,11,6,0,0,7,0,8,0,0,0
0,23,t2,y1,4,8,12,7,0,0,7,0,8,0,0,0
0,24,t2,t3,4,8,12,8,0,0,8,0,8,0,0,0
0,25,y1,t3,4,8,13,8,0,0,9,0,8,0,0,0
0,26,NUTCRACKER,NUTCRACKER,6,8,13,8,0,0,9,0,8,0,0,0
0,27,t1,t2,6,9,13,9,0,0,9,0,8,0,0,0
0,28,t3,t2,6,9,13,10,0,0,10,0,8,0,0,0
0,29,t1,y3,6,10,13,10,0,0,10,0,9,0,0,0
