182,98,86,63,43,64,65,37,32,71,39,120,2
183,110,65,17,49,105,37,40,116,1,116,7,57
184,111,64,17,68,94,12,66,61,77,17,121,12
185,113,61,65,40,5,68,69,92,15,113,31,48
186,98,89,85,43,62,38,7,115,3,60,60,60
187,113,53,17,75,46,80,36,86,23,68,103,20
188,109,42,43,61,18,102,14,98,81,24,113,15
189,108,66,52,27,42,105,49,102,18,80,17,54
190,119,9,111,1,87,86,19,97,15,74,47,55
191,106,44,64,65,5,64,108,9,101,63,55,36
192,118,36,63,49,122,43,25,73,11,60,60,60
193,111,46,20,99,70,35,73,13,105,19,117,12
194,109,48,98,13,76,64,75,41,73,6,91,26
195,116,49,36,40,118,2,109,19,60,106,15,50
196,102,66,87,72,29,67,38,27,93,38,93,8
197,92,47,88,85,61,62,63,40,50,18,102,12
198,98,64,85,42,80,63,60,62,63,62,22,19
199,102,91,43,61,34,20,117,30,42,60,60,60
200,101,89,82,62,45,42,40,33,95,29,76,26
201,111,60,27,89,71,43,40,93,12,113,48,13
202,104,94,37,5,117,41,45,91,6,60,60,60
203,117,27,37,80,33,95,66,88,39,50,51,37
204,113,83,42,8,97,72,15,100,23,55,64,48
205,116,59,7,116,6,113,3,75,7,128,27,63
206,101,63,86,61,43,62,61,34,16,95,73,25
207,104,93,37,64,8,71,86,39,84,24,91,19
208,115,36,93,36,39,105,39,73,4,117,6,57
209,102,90,63,41,63,2,83,46,89,3,122,16
210,117,9,120,41,68,11,126,15,108,7,88,10
211,113,65,56,54,22,83,8,130,19,109,8,53
212,112,56,27,143,10,79,37,73,40,89,33,21
213,100,42,93,84,20,91,25,60,57,54,69,25
214,113,66,6,107,67,4,72,49,102,30,100,4
215,114,42,43,11,134,48,61,52,94,1,108,12
216,110,87,35,59,60,66,52,64,19,115,39,14
217,104,45,68,15,144,11,100,28,61,48,76,20
218,113,43,70,45,60,14,106,19,108,57,51,34
219,101,48,43,66,15,123,7,110,57,63,63,24
220,111,66,34,63,58,105,3,68,87,57,43,25
221,111,68,58,8,112,54,66,8,55,60,60,60
222,101,46,92,6,75,49,59,68,53,107,4,60
223,102,72,51,91,6,82,83,24,50,72,69,18
224,117,42,65,41,37,82,46,61,70,76,51,32
225,106,88,55,67,59,55,48,85,33,44,72,8
226,110,66,68,30,70,35,70,59,32,60,60,60
227,117,31,24,47,100,1,104,95,2,102,77,20
228,119,3,80,45,101,23,107,4,79,35,116,8
229,110,68,5,66,65,59,102,9,95,64,31,46
230,98,66,41,86,46,55,22,91,92,4,98,21
231,111,46,28,84,86,21,100,8,81,30,90,35
232,97,48,66,64,51,27,105,44,84,72,2,60
233,101,42,70,64,32,21,145,13,52,60,60,60
234,111,84,10,93,4,111,54,92,1,103,34,23
235,99,47,90,32,48,56,93,47,65,36,102,5
236,111,63,21,141,13,61,19,99,19,109,6,58
237,109,68,37,46,69,66,16,87,58,51,99,14
238,105,44,66,41,63,47,113,2,111,17,80,31
239,116,25,50,21,99,58,67,51,88,8,103,34
240,114,55,37,76,91,61,13,70,23,60,60,60
241,111,64,11,106,22,49,95,2,150,24,82,4
242,110,50,56,64,76,50,30,53,66,96,23,46
243,103,44,63,42,87,22,105,26,99,20,97,12
244,119,22,91,20,59,15,110,8,153,7,92,24
245,108,70,15,55,96,55,4,133,7,112,14,51
246,113,78,24,56,27,80,51,104,13,110,4,60
247,109,45,84,61,2,73,47,99,47,70,46,37
248,119,12,98,63,27,55,93,32,82,36,81,22
249,115,63,12,115,43,64,77,24,67,54,58,28
250,116,41,16,114,43,23,105,42,84,28,104,4
